VehicleSpeedInstantaneous,LongitudinalAcceleration,VerticalAcceleration,MassAirFlow,EngineLoad,EngineRPM,ManifoldAbsolutePressure,IntakeAirTemperature,roadSurface
-0.49969663831636085,-0.769968051320682,-0.025856289785869284,-0.0753230736601487,-1.307669135635086,-0.5745855492293104,-0.4274892399135095,0.44045579428761794,0
0.46526453961840486,0.21274345942238054,-0.45297031500331214,0.25326863582738207,-1.396656362151682,-0.012731427608872043,-0.576264796856955,-0.5749209234704504,2
-1.1161995865765477,-0.5263163829354176,-0.15599349887895841,-1.0809810413618088,0.04197038373994412,-1.199930926079303,-0.6258566491714368,-0.5749209234704504,2
-1.1161995865765477,-0.6347818995528705,-0.12314080040906157,-1.115514553167919,-0.09151043362685478,-1.2216745066373695,-0.6258566491714368,-0.20569302610388013,1
-0.2852607957814601,-0.4833227543404086,-0.03931576537045256,-0.17055185382859017,1.5992469690866424,-0.6467742366820912,-0.576264796856955,-0.8518418464953782,2
-0.3656742508788554,-0.0688996333472807,-0.2945826797369902,0.16013264346574932,-0.29914729253637895,0.25254025519953927,-0.5266729445424732,-0.7595348721537356,2
-0.5394422710737332,-0.5395500624293158,0.009109401625263209,-0.2992677525276197,-0.9220578329581646,-0.409334336988005,-0.5266729445424732,-1.3133767182035911,0
0.19721976474339395,-0.19072546753991296,-0.15596455377017435,-0.01672079256186424,1.020829902085296,-0.3101836096432218,-0.576264796856955,-0.667227897812093,2
-0.058526036533391286,-1.1757164637460396,0.08833216436720824,0.05548561389216,-0.4326281095249821,-0.35367077075935477,-0.6258566491714368,-0.8518418464953782,2
-0.9553727329987701,-0.037430070148872015,-0.33701620921440756,-1.0338898980412763,0.13095769137951713,-1.1877545209667857,-0.6258566491714368,-0.9441488208370208,2
2.207555577199458,0.6838371217889003,-0.1135020791839729,1.3876424521021449,1.6734030106293678,2.0068123346243443,1.0106744772064635,2.2865952811204697,0
0.27763322013861674,-0.4265255748857355,-0.15579088311747005,0.1517608894716243,-1.396656362151682,-0.16928520762695085,-0.5266729445424732,-0.8518418464953782,2
-0.4053126904459626,-0.30216697906747675,-0.10733677101297022,0.5933714819415473,-0.2546536387165924,0.6987185282510638,0.7627152156340544,-0.9441488208370208,0
0.5067686616560377,-0.8635535933875795,-0.08698835953778303,2.094009901723873,0.6352185723673821,1.6815283694756695,2.5976137512698823,0.44045579428761794,0
0.5268880163860006,-0.5664606547015969,-0.08261764811139147,-0.28671012048996236,0.1457888130056084,0.4951986142275614,0.0684292832313088,-0.667227897812093,0
-1.1161995865765477,-0.44520469187473055,-0.20297141043547168,-1.2149292611918794,-0.18049759679567146,-1.2547247490856306,-0.576264796856955,0.07122789692104763,1
1.2962033872985503,0.1870359289222721,-0.44269480138497436,0.9219630909679298,-0.6254337745730368,0.7030672443626771,-0.08034627371213669,1.548139486387329,0
-0.3120652619515151,0.7179027656535761,-0.45736997153848774,0.10257685673201748,-0.8034082094528353,0.4151822377738767,-0.3778973875990277,1.4558325120456863,1
-1.1161995865765477,1.2556713778147122,-0.4252119556794081,-1.2055110125192607,-0.23982244447692724,-1.2460273168624039,-0.576264796856955,1.086604614679116,1
-0.03645630135362741,-0.8660230359725651,0.02832895385787246,0.6163937562412868,-0.5809401207532503,0.42040069710781264,0.5643478063761271,-1.128762769520306,0
0.35804667523601214,0.1919748140922437,-0.2101497974139161,0.4918637355857896,-0.2694848325780619,-0.0022945089410001227,0.16761298786027246,-0.20569302610388013,2
-1.1161995865765477,0.08680188758810534,-0.38593344305945215,-1.2055110125192607,-0.1953288628925189,-1.2468970600847267,-0.576264796856955,0.07122789692104763,2
-0.36507381062869104,0.42505220269051786,-0.25773555625489436,-0.40286828773665645,0.4720753672776443,-0.583282981452537,-0.32830553528454587,-1.2210697438619484,0
-1.1161995865765477,-0.5967904751684736,-0.22606960724514363,-1.2055110125192607,-0.21016005675398836,-1.2521155194186626,-0.576264796856955,0.07122789692104763,1
-1.1161995865765477,0.8989319028452265,-0.22769053333705044,-1.1217933689774537,-0.2249912506154578,-1.2086283583025295,-0.576264796856955,-0.4826139491288079,2
0.4128778473732506,-1.2592342783510717,0.15383494554551358,0.8047585298178316,-1.396656362151682,1.2223039480893052,-0.2291218306555822,-0.4826139491288079,0
-1.1161995865765477,0.5180045543510085,-0.5343639609040609,-1.123886307475985,-0.07667916753000717,-1.240808857528468,-0.576264796856955,-0.3903069747871653,1
-0.33824787168954834,0.06147427133184088,-0.16953980978989383,0.3422186507308043,-1.396656362151682,0.6169626653527338,-0.12993812602661853,-0.7595348721537356,0
-0.1114785173915242,-0.07079920456650055,-0.2548989355940575,-0.06590482425500085,-1.396656362151682,-0.4354266336576848,-0.5266729445424732,-0.3903069747871653,1
-0.9553727329987701,-0.5358142390315168,-0.15058076353634103,-0.6414634872236833,-0.10634155525294606,-1.2086283583025295,-0.6258566491714368,-0.5749209234704504,1
-1.1161995865765477,0.27960836633891895,-0.4722477574534895,-1.272485097528303,-0.29914729253637895,-1.2929934508678276,-0.576264796856955,0.8096836916541883,1
-0.2852607957814601,-0.06275768640513654,-0.3358584048630455,-0.793201660117805,-1.2335131210955335,-0.7328788156920345,-0.4274892399135095,0.9942976403374735,1
0.304437629423614,0.38813720199701235,-0.5731793517834721,0.19780563794692954,-1.396656362151682,-0.07535293961610356,-0.5266729445424732,-0.2980000004455227,2
-0.09010817893408533,-1.130000116403482,-0.07914423505730546,0.16850439745987397,0.10129530365657823,0.5230303973418865,0.4155722494326816,-0.5749209234704504,0
1.5596859513525854,-1.007161177560599,0.16138961893815063,2.6172450495918196,1.628909212717021,1.340589026325187,3.4406752406160734,-0.3903069747871653,0
-0.3114219896354633,-0.8513963375845724,-0.07451301765185746,-0.9187781255351627,-0.3881344557051956,-0.5084850643327883,-0.6258566491714368,-0.3903069747871653,0
2.1271420077362926,-0.2826647145501531,-0.3643403919065508,1.2850882113818345,1.6437404788138685,1.8885272563884627,0.9114907725774999,2.009674358095542,0
-0.7677413848977567,1.1101642224224726,-0.8814447603336053,-1.0924922286376055,-0.21016005675398836,-1.2199350201927242,-0.6258566491714368,-0.2980000004455227,2
0.11680630964599853,0.01208541963212505,-0.43841092528493497,0.558837969507555,-1.396656362151682,0.28732998409244564,-0.32830553528454587,-0.2980000004455227,1
0.19721976474339395,-0.4138617667576032,-0.2506150594940181,-0.5462347067413007,2.0886767284484162,-0.2579990163038622,-0.2291218306555822,-0.021079077420594953,2
0.894136224986034,-0.3882175552981354,-0.4558648258817172,0.5379084840610948,1.421272353807497,0.24819153908792596,0.21720484017475428,0.16353487126269023,2
-1.1161995865765477,-0.11854176120955912,-0.23918174152431831,-1.0778416084987248,-0.10634155525294606,-1.199930926079303,-0.6258566491714368,-0.9441488208370208,2
-0.3120652619515151,-0.436150069063116,-0.14936506896741092,-0.7816905228632884,-0.2546536387165924,-0.6058963052329261,-0.47708109222799133,-0.3903069747871653,1
1.1438842117060868,4.641657076074073,4.767424779744038,1.4849642220461623,0.9021802067227842,0.7004580146957091,2.3000626373829913,-0.4826139491288079,0
0.35804667523601214,0.6621820098897941,-0.33420853366235465,0.10571633982567571,-1.3669939540818146,-0.0440421836124878,-0.3778973875990277,1.4558325120456863,1
0.304437629423614,-0.919717582435846,-0.05051752246987994,-0.4060076703691662,0.4720753672776443,-0.08492011506165283,-0.576264796856955,-0.2980000004455227,1
-1.1161995865765477,-0.6183822680269391,-0.06554003392880194,-1.1636521907483572,-0.32880968025931784,-1.1764478590765912,-0.7250403538004004,-0.7595348721537356,0
-0.7677413848977567,0.4140346896190427,-0.20190044141046182,-0.7639005197779569,1.9700268886151482,-0.7911516115876528,-0.5266729445424732,0.9019906659958309,1
0.5188734719585149,-0.0367968797424654,-0.3087657830411747,0.5148862097613554,-1.396656362151682,0.15599875752172399,-0.3778973875990277,-0.20569302610388013,2
-0.834527427676951,-0.5123228749538314,-0.07103960459777144,-0.7492499995769895,-0.8182394033143047,-0.41281330987729564,-0.7250403538004004,-0.3903069747871653,0
0.07084745380728845,-0.6956314976085458,-0.054251441503022406,-0.4122865360953339,-0.5216153453073725,0.329947401986256,-0.278713682970064,0.07122789692104763,0
-0.9553727329987701,-0.7483129394215761,-0.12638265259287518,-1.0317969594380982,0.9466738605425706,-0.9242223246030197,-0.6258566491714368,-0.4826139491288079,1
0.03639296802089122,0.06622319937989044,-0.38237319467901404,0.08792633642640305,-0.7885769796627746,0.18296079741372645,0.16761298786027246,-0.4826139491288079,2
-1.1161995865765477,0.7449399960071384,-0.39965342462309195,-1.2170221997950574,-0.2694848325780619,-1.2538550058633078,-0.6754485014859186,1.4558325120456863,1
0.0,-0.5044079948737489,-0.12505117758880888,-0.4876324256430162,0.5165690210974309,-1.0712089291755493,-0.7250403538004004,-1.128762769520306,1
1.8590972328612814,0.08084989776788319,-0.19075657452860253,1.0213778485945824,1.0356611681821437,1.509319211455783,0.9114907725774999,1.8250604094122567,0
-1.1161995865765477,0.11333256561654242,-0.27015300792325186,-0.8497111020275893,-0.462290497247921,-1.1677504268533645,-0.6258566491714368,-1.128762769520306,0
1.0013540893684267,-0.8251822547593388,-0.009589138649233135,-0.2082248483097704,0.23477612064518139,0.33951457743180524,-0.5266729445424732,0.44045579428761794,1
0.3793454379950436,-0.20554212304982766,-0.12091202703268973,-0.11404246204473319,-1.396656362151682,-0.07361345317145825,-0.576264796856955,-0.4826139491288079,1
-0.7324178794859078,-0.5882424046819843,-0.15382261572015463,-1.0600516554346735,0.7835306554528328,-1.107738144513101,-0.6258566491714368,-0.667227897812093,1
2.1003377119235833,-0.11854176120955912,0.013132771746246176,2.0008741092380666,1.7030652542597464,1.8398216359383937,2.2008789327540277,2.748130152828683,0
0.8405271791736358,-0.677268975822754,-0.1895698250684565,1.0935841556339283,-1.396656362151682,0.8265707819324949,-0.08034627371213669,0.16353487126269023,2
1.7250748454237759,-0.1320920359066606,-0.5232200940222016,1.430547718530262,1.4509348860011917,1.3545049178823494,1.754552261923691,2.2865952811204697,0
-1.1161995865765477,-0.41588797605810435,-0.12316974551784562,-1.1563268806789169,-0.3881344557051956,-1.171229399742655,-0.7250403538004004,-0.4826139491288079,0
-1.1161995865765477,-0.7548348006075641,-0.11926215583199885,-0.6184412126100028,-0.10634155525294606,-1.1938427235230442,-0.6258566491714368,-0.5749209234704504,2
-0.12443394217389962,-0.5596221983124054,-0.13086914445440295,-1.037029280987727,-0.3584720679822567,-1.2103678447471748,-0.6258566491714368,-0.7595348721537356,1
-0.848154811701537,0.5173080449039613,-0.6397241568780031,-0.8622687335420116,-0.5957713146147198,-1.2208047634150467,-0.576264796856955,1.2712185633624011,0
2.491886886618262,-0.46534014679846086,-0.09040388237430093,1.0276566149060722,0.13095769137951713,1.6536965863613444,0.46516410174716344,-0.11338605176223754,0
0.14361083270111127,0.04988688689459981,-0.326856476031206,0.12559913207822698,-0.12117282134979367,0.5412950050106624,-0.17952997834110035,0.7173767173125457,1
-1.1161995865765477,-0.11208321906421168,-0.2424235937081319,-1.0809810413618088,-0.09151043362685478,-1.202540155746271,-0.6258566491714368,-0.9441488208370208,2
-0.7409369187277016,-0.9642941870468715,-0.0012240022106426696,-1.1646986850082628,-0.6847585500189146,-1.2338509117498866,-0.576264796856955,0.2558418456043328,1
2.2571600206729845,-0.5395500624293158,-0.12204088627526767,0.9701008281723402,0.08646403755973062,1.3718997823288026,1.159450034149909,-0.2980000004455227,0
1.7518793681810612,-0.20813820371609482,-0.06391910783689513,1.2798559394348974,1.332285046167924,1.3623326068832533,1.407409295722318,2.009674358095542,0
-0.09762941941661424,-0.07149571401354782,-0.28474134275041313,0.11722737703763193,-1.396656362151682,-0.28844002908515526,-0.4274892399135095,-0.3903069747871653,1
-1.1161995865765477,0.7892000054149607,-0.6213440128001314,-1.202371579656177,-0.23982244447692724,-1.2538550058633078,-0.576264796856955,0.07122789692104763,2
0.5188734719585149,-0.5241002165129945,-0.11700443734684296,0.5117467266676975,0.8873490850966929,0.329947401986256,0.16761298786027246,-0.021079077420594953,2
-1.008981679455905,-1.086436616442707,-0.025856289785869284,-0.336940647594122,0.5017377550005832,-0.8224623675912685,-0.6754485014859186,-0.3903069747871653,2
-0.3449543424264402,-0.42329630381306177,-0.06776880730517378,1.2955529541050648,-0.29914729253637895,1.1579429496374283,1.7049604096092092,-0.9441488208370208,0
0.5000621343319157,-0.12651996033028243,-0.07795748559715941,0.07955458243227839,-1.396656362151682,-0.09100831761791145,-0.4274892399135095,-1.128762769520306,0
-1.1161995865765477,0.3458400828490506,-0.2137389909031383,-1.0778416084987248,-0.1953288628925189,-1.171229399742655,-0.7746322061148823,-0.7595348721537356,0
-1.1161995865765477,0.13074530179272426,-0.2396448632648631,-0.6100693581547296,-0.13600408744664128,-0.9416171890494729,-0.5266729445424732,-1.128762769520306,0
-1.1161995865765477,0.06464022336387394,-0.3409237989002543,-1.202371579656177,-0.21016005675398836,-1.2564642355302758,-0.576264796856955,0.3481488199459754,0
-1.1161995865765477,0.3136740102035946,-0.22618538768027982,-1.0652839769843028,-0.1953288628925189,-1.1677504268533645,-0.7250403538004004,-0.8518418464953782,0
0.7601138375485285,0.24060383730427154,-0.40457409311638043,0.7796430669131602,-0.8330705971757741,0.639575989133123,-0.17952997834110035,1.548139486387329,1
-0.41928318321896557,-0.3265448097141313,-0.021601358794613924,0.16641160860659504,-1.396656362151682,-0.0222986030544213,-0.3778973875990277,0.9019906659958309,1
0.14361083270111127,0.11668847477049746,-0.011470570720196391,0.8842900964867496,1.4954283953502223,0.39604788688277814,0.6635315110050908,0.3481488199459754,2
0.2988676783605006,-0.2004765997985748,-0.07682862635458147,1.5791465078500508,0.3237632841921938,1.1109768156320046,0.2667966924892361,-0.11338605176223754,0
-0.002923891975420223,-0.8539290992101989,-0.011123229414787796,0.09211211400878759,-1.396656362151682,-0.010991941164226722,-0.6258566491714368,-0.2980000004455227,0
-0.03645630135362741,-0.7697147751581195,-0.13335842380983126,0.6865072744273538,1.7327277864534416,0.41344275132923136,1.8537359665526547,0.3481488199459754,0
-0.834527427676951,-0.21060764630108056,-0.11301001233464404,-0.7722722741906699,-0.5067841510677074,-1.033809970615675,-0.6754485014859186,-1.128762769520306,0
-0.606914502996581,0.7008066246805976,-0.32818795103527226,-0.6969264847901948,-1.0258762622238289,-0.7346183021366799,-0.6258566491714368,1.3635255377040438,1
0.08426039498324489,-0.7868742351717386,-0.08811721878036097,0.48977094673251104,-0.3584720679822567,0.5491226940115663,0.21720484017475428,-0.5749209234704504,0
-1.1161995865765477,-0.4356435167379907,-0.08348600137491298,-1.1228398631327123,-0.16566647516958016,-1.171229399742655,-0.7746322061148823,-0.667227897812093,0
-0.15123846522901238,0.2958180407429281,-0.3039030047654543,0.07013633407360075,-1.396656362151682,-0.34062462242451486,-0.3778973875990277,0.7173767173125457,1
-1.0692542255686384,-0.2649987022114086,-0.16273770922564207,-1.1762098222627797,-0.4326281095249821,-1.1729688861873004,-0.7250403538004004,-0.667227897812093,0
-0.07082501013161695,-0.4039839964176601,-0.18456232124881583,-0.38926416238091666,-1.0258762622238289,-0.19885647718592128,-0.3778973875990277,-0.2980000004455227,2
-0.09762941941661424,0.4051067048887095,-0.25695403831772506,0.07327561729143231,-1.0258762622238289,-1.1781873455212364,-0.3778973875990277,-0.20569302610388013,2
-0.2048473975691225,0.5706859961640387,-0.5975511333796423,0.8204555434415283,-1.396656362151682,0.77264670214849,-0.4274892399135095,1.1789115890207587,1
0.5671268393182144,0.24940518395332345,-0.18875936202250307,1.2066029392016426,1.3471163122647716,0.0864192997359112,-0.030754421397654864,-0.5749209234704504,0
0.17041524198610855,0.4388557535501819,-0.5677087262232866,0.11932036576673755,-0.13600408744664128,0.5343370592320811,-0.576264796856955,-0.11338605176223754,2
0.5805397804941707,-1.0540172676346886,0.01926913480846479,1.6450740485779074,0.05680164983679173,1.7006627203667681,2.4984300466409186,0.8096836916541883,0
0.3312421521808994,0.7020096864527702,-0.510050069525459,0.19257336599999236,-1.396656362151682,-0.13275599228939913,-0.576264796856955,-0.3903069747871653,2
2.055965564999397,-0.5196045646275076,-0.0033080500430942702,2.4791110029952605,1.139479453355247,1.1770773005285269,3.4406752406160734,-0.3903069747871653,0
-0.2048473975691225,0.40643640474216336,-0.08522270790195598,-0.5221659370305384,1.020829902085296,-0.414552796321941,-0.47708109222799133,1.086604614679116,1
0.8673317019309212,-0.8469006856990856,0.2855930807305095,0.1810621289122095,1.421272353807497,0.18817925674766242,0.2667966924892361,1.086604614679116,1
0.19721976474339395,-0.5765917012041026,-0.3167256879567884,0.6718567541217394,-1.396656362151682,0.36821610376845304,-0.47708109222799133,-0.8518418464953782,2
-0.9553727329987701,-0.3414881033053274,-0.1556461575735498,-0.958544008807535,0.027139261735657113,-1.0746879020648399,-0.6258566491714368,-1.2210697438619484,2
-0.12443394217389962,-0.19560103366924386,-0.04244183711912998,0.08792633642640305,-0.32880968025931784,-0.3180112986441257,-0.576264796856955,-0.7595348721537356,2
-0.0440204870765042,0.4918537905664154,-0.5678534517672069,0.133970886072352,-1.396656362151682,-0.06926473705984494,-0.3778973875990277,1.1789115890207587,1
0.03639296802089122,-0.027932214052772814,-0.35096775164831967,0.2741979213980159,1.1691419855489422,0.1603474736333373,-0.2291218306555822,-0.8518418464953782,2
0.25082869708350397,-0.9072437314296358,0.0058964945502336516,0.8874295785339374,1.4805971296315703,0.8613605108254012,0.9114907725774999,1.2712185633624011,1
-1.0625477444077829,-0.48015680230837554,-0.1118811530920661,-0.8507575962874948,-0.07667916753000717,-1.066860213063936,-0.8242240584293642,-0.5749209234704504,0
0.06319737730588851,0.4784301539505952,-0.12921927325371207,-0.22287536861538484,0.17545120072854728,0.329947401986256,-0.5266729445424732,0.9942976403374735,1
-1.1161995865765477,-0.6042621219640717,-0.14948084940254716,-0.6885546305442157,-0.18049759679567146,-1.2190652769704016,-0.6258566491714368,-0.20569302610388013,1
0.11680630964599853,0.2575733401959687,-0.22653272898568844,-0.528444703342028,-1.174188309418508,-0.49717840244259365,-0.5266729445424732,-0.021079077420594953,1
-0.9553727329987701,-0.7601536000213797,-0.06507691218825713,-0.9763340117882195,0.2496072426494684,-1.1677504268533645,-0.6258566491714368,-1.0364557951786635,2
1.660283179189379,-0.24986545149829054,-0.14126043850787692,0.35268319357820793,-1.396656362151682,0.6152231789080885,-0.08034627371213669,-0.4826139491288079,0
-1.1161995865765477,0.32000591426766073,-0.20245039847735877,-1.0297039709182867,-0.37330326184372614,-1.1834058048551723,-0.6754485014859186,-0.9441488208370208,0
-1.1161995865765477,4.325631744236533,4.821986309801972,-0.8245958388940976,-0.3881344557051956,-1.0703391859532265,-0.6754485014859186,-0.9441488208370208,0
-0.3656742508788554,0.1913416236858371,-0.2619615421373657,-0.8015735143637842,-0.9813826443326337,-0.754622396250101,-0.576264796856955,0.7173767173125457,1
-1.1161995865765477,-0.3985385589225632,-0.15370683528501844,-0.8811052308872488,0.05680164983679173,-1.153834535296202,-0.6754485014859186,0.44045579428761794,0
-0.9553727329987701,-0.7556579481358928,-0.0548882338962715,-0.9731945789251356,0.41275059183176654,-1.2582037219749211,-0.6258566491714368,-1.0364557951786635,2
-0.20411834794683545,-0.2625292596264228,-0.16829517011217968,0.25117564709827683,-0.34364087412078725,1.3614628636609307,0.21720484017475428,0.7173767173125457,0
-0.5796811508910047,0.21230022613789598,-0.22719846648772157,-0.7523893825234403,-0.4919528853490556,-1.002499214612059,-0.5266729445424732,-1.3133767182035911,0
-0.23165186344134997,-0.2618960692200162,-0.2683584111786408,0.2072238863056068,-1.396656362151682,0.7230713384760983,-0.278713682970064,0.8096836916541883,1
-1.1161995865765477,0.3554645770264311,-0.4035320692001546,-1.0192392779023955,-0.017354392084129387,-0.9711884586084434,-0.576264796856955,0.9019906659958309,1
-0.09762941941661424,0.04260519722092379,-0.3533123054598277,-1.159466313542001,-0.2843160264395313,-1.263422181308857,-0.5266729445424732,0.2558418456043328,0
0.15803162729366566,0.4466439955489834,-0.29956123844784677,-0.18310948586624753,-1.396656362151682,-0.16928520762695085,-0.5266729445424732,-0.021079077420594953,0
-0.9553727329987701,-0.49421362933060237,-0.14444440047412244,-1.0401687138508109,0.17545120072854728,-1.186884777744463,-0.6258566491714368,-0.9441488208370208,2
-0.9553727329987701,-0.6448496270147355,-0.16065366139319046,-1.0809810413618088,0.01230799601700523,-1.197321696412335,-0.6258566491714368,-0.667227897812093,1
-0.12443394217389962,-1.550945098582598,-0.04276023331575453,-0.10357781873618108,0.1457888130056084,-0.18059186951714543,-0.6258566491714368,-0.8518418464953782,1
0.572482404298625,0.4912839192006494,-0.14623899721873354,0.56720972454815,-1.396656362151682,0.3012458756496082,-0.3778973875990277,-0.20569302610388013,2
0.25082869708350397,-0.7540116530792355,-0.20499756805035518,0.06490386225083727,-0.7440833977001705,0.7178528791421623,-0.278713682970064,1.086604614679116,1
0.03639296802089122,-1.3806168792592195,0.0953658258017324,0.1224598488603954,1.22846676099482,0.3142920239844481,-0.2291218306555822,-0.20569302610388013,1
0.11680630964599853,-0.38340530820944513,-0.26502972366847505,0.23652512679266238,-0.7144210099772317,-1.1042591716238104,-0.4274892399135095,0.16353487126269023,2
-0.44608764938902057,0.5464981226393061,-0.3698689076843044,-0.15590133352297572,0.6352185723673821,0.289069470537091,-0.4274892399135095,0.7173767173125457,1
-1.1161995865765477,0.14606850962776427,-0.3588408212375813,-1.2170221997950574,-0.23982244447692724,-1.2555944923079532,-0.576264796856955,0.9019906659958309,1
-0.6873279580939764,0.2600427827809545,-0.3352795026873645,-0.06590482425500085,-0.4029657218020432,0.21166232375037425,-0.5266729445424732,1.3635255377040438,1
-0.2711831098181919,0.18260359607742582,-0.30520553466073647,-0.9773804561314919,-0.5067841510677074,-0.9868438366102512,-0.6754485014859186,-0.9441488208370208,0
-0.47906449516892796,-0.43558019769735,-0.49954299503684874,-0.958544008807535,-0.017354392084129387,-1.2425483439731133,-0.6258566491714368,-0.9441488208370208,2
-0.7677413848977567,-0.642886736754875,-0.07332626819171141,-0.6623928731508184,2.3408070967069707,-0.7346183021366799,-0.6258566491714368,-0.9441488208370208,1
